"taskOrder"	"JobNo"	"EmpNo"	"TransDate"	"Hours"
"2136"	"Bravo"	"Bravo Task 2"	"590145"	"2018-02"	30
"2137"	"Bravo"	"Bravo Task 2"	"590145"	"2018-03"	83.5
"2138"	"Bravo"	"Bravo Task 2"	"590145"	"2018-04"	79.5
"2139"	"Bravo"	"Bravo Task 2"	"590145"	"2018-05"	88
"2140"	"Bravo"	"Bravo Task 2"	"590145"	"2018-06"	46
"2141"	"Bravo"	"Bravo Task 2"	"590145"	"2018-07"	84
"2142"	"Bravo"	"Bravo Task 2"	"590145"	"2018-08"	153
"2143"	"Bravo"	"Bravo Task 2"	"590145"	"2018-09"	76
"2144"	"Bravo"	"Bravo Task 2"	"590145"	"2018-10"	69
"2145"	"Bravo"	"Bravo Task 2"	"590145"	"2018-11"	72.5
"2146"	"Bravo"	"Bravo Task 2"	"590145"	"2018-12"	72
"2147"	"Bravo"	"Bravo Task 2"	"590145"	"2019-01"	4
"2148"	"Bravo"	"Bravo Task 2"	"590146"	"2018-03"	94.25
"2149"	"Bravo"	"Bravo Task 2"	"590146"	"2018-04"	111
"2150"	"Bravo"	"Bravo Task 2"	"590146"	"2018-05"	86
"2151"	"Bravo"	"Bravo Task 2"	"590146"	"2018-06"	70
"2152"	"Bravo"	"Bravo Task 2"	"590146"	"2018-07"	76
"2153"	"Bravo"	"Bravo Task 2"	"590146"	"2018-08"	92
"2154"	"Bravo"	"Bravo Task 2"	"590146"	"2018-09"	68
"2155"	"Bravo"	"Bravo Task 2"	"590146"	"2018-10"	110
"2156"	"Bravo"	"Bravo Task 2"	"590146"	"2018-11"	80
"2157"	"Bravo"	"Bravo Task 2"	"590146"	"2018-12"	73
"2158"	"Bravo"	"Bravo Task 2"	"590146"	"2019-01"	4
"2159"	"Bravo"	"Bravo Task 2"	"590191"	"2018-01"	6
"2160"	"Bravo"	"Bravo Task 2"	"590191"	"2018-03"	62
"2161"	"Bravo"	"Bravo Task 2"	"590506"	"2018-03"	48.75
"2162"	"Bravo"	"Bravo Task 2"	"590506"	"2018-04"	95.25
"2163"	"Bravo"	"Bravo Task 2"	"590506"	"2018-05"	149.5
"2164"	"Bravo"	"Bravo Task 2"	"590506"	"2018-06"	119
"2165"	"Bravo"	"Bravo Task 2"	"590506"	"2018-07"	118.75
"2166"	"Bravo"	"Bravo Task 2"	"590506"	"2018-08"	84.25
"2167"	"Bravo"	"Bravo Task 2"	"590506"	"2018-09"	86
"2168"	"Bravo"	"Bravo Task 2"	"590506"	"2018-10"	69
"2169"	"Bravo"	"Bravo Task 2"	"590506"	"2018-11"	60
"2170"	"Bravo"	"Bravo Task 2"	"590506"	"2018-12"	49.75
"2171"	"Bravo"	"Bravo Task 2"	"590506"	"2019-01"	3
"2172"	"Bravo"	"Bravo Task 2"	"590777"	"2018-02"	144
"2173"	"Bravo"	"Bravo Task 2"	"590777"	"2018-03"	132
"2174"	"Bravo"	"Bravo Task 2"	"590804"	"2018-02"	44
"2175"	"Bravo"	"Bravo Task 2"	"590804"	"2018-03"	176
"2176"	"Bravo"	"Bravo Task 2"	"590804"	"2018-04"	126
"2177"	"Bravo"	"Bravo Task 2"	"590804"	"2018-05"	176
"2178"	"Bravo"	"Bravo Task 2"	"590804"	"2018-06"	168
"2179"	"Bravo"	"Bravo Task 2"	"590804"	"2018-07"	160
"2180"	"Bravo"	"Bravo Task 2"	"590804"	"2018-08"	176
"2181"	"Bravo"	"Bravo Task 2"	"590804"	"2018-09"	76
"2182"	"Bravo"	"Bravo Task 2"	"590804"	"2018-10"	88
"2183"	"Bravo"	"Bravo Task 2"	"590804"	"2018-11"	58
"2184"	"Bravo"	"Bravo Task 2"	"590804"	"2018-12"	83
"2185"	"Bravo"	"Bravo Task 2"	"590804"	"2019-01"	1
"2186"	"Bravo"	"Bravo Task 2"	"590934"	"2018-01"	40
"2187"	"Bravo"	"Bravo Task 2"	"590934"	"2018-02"	88
"2188"	"Bravo"	"Bravo Task 2"	"590934"	"2018-03"	88
"2189"	"Bravo"	"Bravo Task 2"	"590934"	"2018-04"	80
"2190"	"Bravo"	"Bravo Task 2"	"590934"	"2018-05"	80
"2191"	"Bravo"	"Bravo Task 2"	"590934"	"2018-06"	214
"2192"	"Bravo"	"Bravo Task 2"	"590934"	"2018-07"	156
"2193"	"Bravo"	"Bravo Task 2"	"590934"	"2018-08"	174
"2194"	"Bravo"	"Bravo Task 2"	"590934"	"2018-09"	148
"2195"	"Bravo"	"Bravo Task 2"	"590934"	"2018-10"	176
"2196"	"Bravo"	"Bravo Task 2"	"590934"	"2018-11"	160
"2197"	"Bravo"	"Bravo Task 2"	"590934"	"2018-12"	137
"2198"	"Bravo"	"Bravo Task 2"	"590934"	"2019-01"	8
"2199"	"Bravo"	"Bravo Task 2"	"591080"	"2018-03"	87
"2200"	"Bravo"	"Bravo Task 2"	"591080"	"2018-04"	126
"2201"	"Bravo"	"Bravo Task 2"	"591080"	"2018-05"	60
"2202"	"Bravo"	"Bravo Task 2"	"591080"	"2018-06"	60
"2203"	"Bravo"	"Bravo Task 2"	"591080"	"2018-07"	84
"2204"	"Bravo"	"Bravo Task 2"	"591080"	"2018-08"	68
"2205"	"Bravo"	"Bravo Task 2"	"591080"	"2018-09"	76
"2206"	"Bravo"	"Bravo Task 2"	"591080"	"2018-10"	76
"2207"	"Bravo"	"Bravo Task 2"	"591080"	"2018-11"	71
"2208"	"Bravo"	"Bravo Task 2"	"591080"	"2018-12"	46
"2209"	"Bravo"	"Bravo Task 2"	"592220"	"2018-04"	20.75
"2210"	"Bravo"	"Bravo Task 2"	"592220"	"2018-06"	110
"2211"	"Bravo"	"Bravo Task 2"	"592220"	"2018-07"	118
"2212"	"Bravo"	"Bravo Task 2"	"592220"	"2018-08"	151
"2213"	"Bravo"	"Bravo Task 2"	"592220"	"2018-09"	76
"2214"	"Bravo"	"Bravo Task 2"	"592220"	"2018-10"	88
"2215"	"Bravo"	"Bravo Task 2"	"592220"	"2018-11"	80
"2216"	"Bravo"	"Bravo Task 2"	"592220"	"2018-12"	65
"2217"	"Bravo"	"Bravo Task 2"	"592220"	"2019-01"	4
"2218"	"Bravo"	"Bravo Task 2"	"592270"	"2018-02"	71.5
"2219"	"Bravo"	"Bravo Task 2"	"592270"	"2018-03"	76
"2220"	"Bravo"	"Bravo Task 2"	"592270"	"2018-04"	79.5
"2221"	"Bravo"	"Bravo Task 2"	"592270"	"2018-05"	44
"2222"	"Bravo"	"Bravo Task 2"	"592270"	"2018-06"	27
"2223"	"Bravo"	"Bravo Task 2"	"592270"	"2018-07"	86.5
"2224"	"Bravo"	"Bravo Task 2"	"592270"	"2018-08"	70
"2225"	"Bravo"	"Bravo Task 2"	"592270"	"2018-09"	72.25
"2226"	"Bravo"	"Bravo Task 2"	"592270"	"2018-10"	65.75
"2227"	"Bravo"	"Bravo Task 2"	"592270"	"2018-11"	32
"2228"	"Bravo"	"Bravo Task 2"	"592270"	"2018-12"	6
"2229"	"Bravo"	"Bravo Task 2"	"592541"	"2018-03"	44
"2230"	"Bravo"	"Bravo Task 2"	"592541"	"2018-04"	55
"2231"	"Bravo"	"Bravo Task 2"	"592541"	"2018-05"	219
"2232"	"Bravo"	"Bravo Task 2"	"592541"	"2018-06"	136.5
"2233"	"Bravo"	"Bravo Task 2"	"592541"	"2018-07"	119
"2234"	"Bravo"	"Bravo Task 2"	"592541"	"2018-08"	113
"2235"	"Bravo"	"Bravo Task 2"	"592541"	"2018-09"	54
"2236"	"Bravo"	"Bravo Task 2"	"592541"	"2018-10"	132
"2237"	"Bravo"	"Bravo Task 2"	"592838"	"2018-01"	84
"2238"	"Bravo"	"Bravo Task 2"	"592838"	"2018-02"	32
"2239"	"Bravo"	"Bravo Task 2"	"592838"	"2018-03"	140
"2240"	"Bravo"	"Bravo Task 2"	"592838"	"2018-04"	140
"2241"	"Bravo"	"Bravo Task 2"	"592838"	"2018-05"	136
"2242"	"Bravo"	"Bravo Task 2"	"592838"	"2018-06"	123
"2243"	"Bravo"	"Bravo Task 2"	"592838"	"2018-07"	118
"2244"	"Bravo"	"Bravo Task 2"	"592838"	"2018-08"	138
"2245"	"Bravo"	"Bravo Task 2"	"592838"	"2018-09"	49
"2246"	"Bravo"	"Bravo Task 2"	"592838"	"2018-10"	61
"2247"	"Bravo"	"Bravo Task 2"	"592838"	"2018-11"	80
"2248"	"Bravo"	"Bravo Task 2"	"592838"	"2018-12"	27
"2249"	"Bravo"	"Bravo Task 2"	"592981"	"2018-02"	70
"2250"	"Bravo"	"Bravo Task 2"	"592981"	"2018-03"	44
"2251"	"Bravo"	"Bravo Task 2"	"592981"	"2018-04"	78
"2252"	"Bravo"	"Bravo Task 2"	"592981"	"2018-05"	154
"2253"	"Bravo"	"Bravo Task 2"	"592981"	"2018-06"	104
"2254"	"Bravo"	"Bravo Task 2"	"592981"	"2018-07"	117
"2255"	"Bravo"	"Bravo Task 2"	"592981"	"2018-08"	106
"2256"	"Bravo"	"Bravo Task 2"	"592981"	"2018-09"	4
"2257"	"Bravo"	"Bravo Task 2"	"592981"	"2018-10"	67
"2258"	"Bravo"	"Bravo Task 2"	"592981"	"2018-11"	79
"2259"	"Bravo"	"Bravo Task 2"	"592981"	"2018-12"	66
"2260"	"Bravo"	"Bravo Task 2"	"592981"	"2019-01"	3
"2261"	"Bravo"	"Bravo Task 2"	"592985"	"2018-03"	156.5
"2262"	"Bravo"	"Bravo Task 2"	"592985"	"2018-04"	159.25
"2263"	"Bravo"	"Bravo Task 2"	"592985"	"2018-05"	170
"2264"	"Bravo"	"Bravo Task 2"	"592985"	"2018-06"	166
"2265"	"Bravo"	"Bravo Task 2"	"593002"	"2018-10"	40
"2266"	"Bravo"	"Bravo Task 2"	"593589"	"2018-04"	4.5
"2267"	"Bravo"	"Bravo Task 2"	"593589"	"2018-07"	8
"2268"	"Bravo"	"Bravo Task 2"	"593872"	"2018-03"	162.5
"2269"	"Bravo"	"Bravo Task 2"	"593872"	"2018-04"	158
"2270"	"Bravo"	"Bravo Task 2"	"593872"	"2018-05"	59
"2271"	"Bravo"	"Bravo Task 2"	"593942"	"2018-09"	112
"2272"	"Bravo"	"Bravo Task 2"	"593942"	"2018-10"	162
"2273"	"Bravo"	"Bravo Task 2"	"593942"	"2018-11"	50
"2274"	"Bravo"	"Bravo Task 2"	"593991"	"2018-06"	25
"2275"	"Bravo"	"Bravo Task 2"	"593991"	"2018-07"	31
"2276"	"Bravo"	"Bravo Task 2"	"593991"	"2018-08"	49
"2277"	"Bravo"	"Bravo Task 2"	"593991"	"2018-09"	71
"2278"	"Bravo"	"Bravo Task 2"	"593991"	"2018-10"	14
"2279"	"Bravo"	"Bravo Task 2"	"594348"	"2018-02"	105
"2280"	"Bravo"	"Bravo Task 2"	"594348"	"2018-03"	136
"2281"	"Bravo"	"Bravo Task 2"	"594348"	"2018-04"	168
"2282"	"Bravo"	"Bravo Task 2"	"594348"	"2018-05"	88
"2283"	"Bravo"	"Bravo Task 2"	"594348"	"2018-06"	84
"2284"	"Bravo"	"Bravo Task 2"	"594348"	"2018-07"	120
"2285"	"Bravo"	"Bravo Task 2"	"594348"	"2018-08"	92
"2286"	"Bravo"	"Bravo Task 2"	"594348"	"2018-09"	126
"2287"	"Bravo"	"Bravo Task 2"	"594822"	"2018-02"	111.5
"2288"	"Bravo"	"Bravo Task 2"	"594822"	"2018-03"	277.5
"2289"	"Bravo"	"Bravo Task 2"	"594822"	"2018-04"	87.5
"2290"	"Bravo"	"Bravo Task 2"	"594822"	"2018-05"	100.5
"2291"	"Bravo"	"Bravo Task 2"	"594822"	"2018-06"	88
"2292"	"Bravo"	"Bravo Task 2"	"594822"	"2018-07"	82.5
"2293"	"Bravo"	"Bravo Task 2"	"594822"	"2018-08"	92
"2294"	"Bravo"	"Bravo Task 2"	"594822"	"2018-09"	75.5
"2295"	"Bravo"	"Bravo Task 2"	"594822"	"2018-10"	88
"2296"	"Bravo"	"Bravo Task 2"	"594822"	"2018-11"	76.5
"2297"	"Bravo"	"Bravo Task 2"	"594822"	"2018-12"	49
"2298"	"Bravo"	"Bravo Task 2"	"594822"	"2019-01"	4
"2299"	"Bravo"	"Bravo Task 2"	"594965"	"2018-04"	33
"2300"	"Bravo"	"Bravo Task 2"	"595312"	"2018-08"	80
"2301"	"Bravo"	"Bravo Task 2"	"595312"	"2018-09"	143.5
"2302"	"Bravo"	"Bravo Task 2"	"595312"	"2018-10"	164
"2303"	"Bravo"	"Bravo Task 2"	"595312"	"2018-11"	159
"2304"	"Bravo"	"Bravo Task 2"	"595312"	"2018-12"	144.5
"2305"	"Bravo"	"Bravo Task 2"	"595312"	"2019-01"	4
"2306"	"Bravo"	"Bravo Task 2"	"595592"	"2018-10"	83.5
"2307"	"Bravo"	"Bravo Task 2"	"595592"	"2018-11"	96.25
"2308"	"Bravo"	"Bravo Task 2"	"595592"	"2018-12"	56
"2309"	"Bravo"	"Bravo Task 2"	"595592"	"2019-01"	8
"2310"	"Bravo"	"Bravo Task 2"	"595674"	"2018-08"	160
"2311"	"Bravo"	"Bravo Task 2"	"595674"	"2018-09"	112
"2312"	"Bravo"	"Bravo Task 2"	"595674"	"2018-10"	176
"2313"	"Bravo"	"Bravo Task 2"	"595674"	"2018-11"	136
"2314"	"Bravo"	"Bravo Task 2"	"595674"	"2018-12"	8
"2315"	"Bravo"	"Bravo Task 2"	"595900"	"2018-02"	112
"2316"	"Bravo"	"Bravo Task 2"	"595900"	"2018-03"	106
"2317"	"Bravo"	"Bravo Task 2"	"595900"	"2018-04"	92.5
"2318"	"Bravo"	"Bravo Task 2"	"595900"	"2018-05"	96
"2319"	"Bravo"	"Bravo Task 2"	"595900"	"2018-06"	90
"2320"	"Bravo"	"Bravo Task 2"	"595900"	"2018-07"	60
"2321"	"Bravo"	"Bravo Task 2"	"595900"	"2018-08"	88
"2322"	"Bravo"	"Bravo Task 2"	"595900"	"2018-09"	88.5
"2323"	"Bravo"	"Bravo Task 2"	"595900"	"2018-10"	88
"2324"	"Bravo"	"Bravo Task 2"	"595900"	"2018-11"	66
"2325"	"Bravo"	"Bravo Task 2"	"595900"	"2018-12"	64
"2326"	"Bravo"	"Bravo Task 2"	"595900"	"2019-01"	4
"2327"	"Bravo"	"Bravo Task 2"	"596172"	"2018-02"	33
"2328"	"Bravo"	"Bravo Task 2"	"596172"	"2018-03"	176
"2329"	"Bravo"	"Bravo Task 2"	"596172"	"2018-04"	165.75
"2330"	"Bravo"	"Bravo Task 2"	"596172"	"2018-05"	40
"2331"	"Bravo"	"Bravo Task 2"	"596172"	"2018-07"	10
"2332"	"Bravo"	"Bravo Task 2"	"596172"	"2018-08"	61.75
"2333"	"Bravo"	"Bravo Task 2"	"596172"	"2018-09"	15.5
"2334"	"Bravo"	"Bravo Task 2"	"596172"	"2018-10"	10
"2335"	"Bravo"	"Bravo Task 2"	"596172"	"2018-11"	68.5
"2336"	"Bravo"	"Bravo Task 2"	"596172"	"2018-12"	49.5
"2337"	"Bravo"	"Bravo Task 2"	"596172"	"2019-01"	2
"2338"	"Bravo"	"Bravo Task 2"	"596527"	"2018-03"	200
"2339"	"Bravo"	"Bravo Task 2"	"596527"	"2018-04"	168
"2340"	"Bravo"	"Bravo Task 2"	"596527"	"2018-05"	176
"2341"	"Bravo"	"Bravo Task 2"	"596527"	"2018-06"	168
"2342"	"Bravo"	"Bravo Task 2"	"596527"	"2018-07"	110
"2343"	"Bravo"	"Bravo Task 2"	"596527"	"2018-08"	144
"2344"	"Bravo"	"Bravo Task 2"	"596527"	"2018-09"	112
"2345"	"Bravo"	"Bravo Task 2"	"596527"	"2018-10"	40
"2346"	"Bravo"	"Bravo Task 2"	"596696"	"2018-05"	16
"2347"	"Bravo"	"Bravo Task 2"	"596696"	"2018-06"	16
"2348"	"Bravo"	"Bravo Task 2"	"596696"	"2018-07"	15
"2349"	"Bravo"	"Bravo Task 2"	"596696"	"2018-08"	15
"2350"	"Bravo"	"Bravo Task 2"	"596696"	"2018-09"	39
"2351"	"Bravo"	"Bravo Task 2"	"596696"	"2018-10"	8
"2352"	"Bravo"	"Bravo Task 2"	"596696"	"2018-12"	21
"2353"	"Bravo"	"Bravo Task 2"	"597706"	"2018-05"	126.5
"2354"	"Bravo"	"Bravo Task 2"	"597706"	"2018-06"	146.75
"2355"	"Bravo"	"Bravo Task 2"	"597706"	"2018-07"	150.25
"2356"	"Bravo"	"Bravo Task 2"	"597706"	"2018-08"	49
"2357"	"Bravo"	"Bravo Task 2"	"598598"	"2018-07"	52
"2358"	"Bravo"	"Bravo Task 2"	"598598"	"2018-08"	168
"2359"	"Bravo"	"Bravo Task 2"	"598598"	"2018-09"	16
"2360"	"Bravo"	"Bravo Task 2"	"599475"	"2018-08"	64
"2361"	"Bravo"	"Bravo Task 2"	"599475"	"2018-09"	152
"2362"	"Bravo"	"Bravo Task 2"	"599475"	"2018-10"	176
"2363"	"Bravo"	"Bravo Task 2"	"599475"	"2018-11"	120
"2364"	"Bravo"	"Bravo Task 2"	"599475"	"2018-12"	160
"2365"	"Bravo"	"Bravo Task 2"	"599475"	"2019-01"	8
"2366"	"Bravo"	"Bravo Task 2"	"599478"	"2018-08"	64
"2367"	"Bravo"	"Bravo Task 2"	"599478"	"2018-09"	152
"2368"	"Bravo"	"Bravo Task 2"	"599478"	"2018-10"	175
"2369"	"Bravo"	"Bravo Task 2"	"599478"	"2018-11"	109
"2370"	"Bravo"	"Bravo Task 2"	"599478"	"2018-12"	151
"2371"	"Bravo"	"Bravo Task 2"	"599478"	"2019-01"	8
"2372"	"Bravo"	"Bravo Task 2"	"599480"	"2018-08"	64
"2373"	"Bravo"	"Bravo Task 2"	"599480"	"2018-09"	152
"2374"	"Bravo"	"Bravo Task 2"	"599480"	"2018-10"	175
"2375"	"Bravo"	"Bravo Task 2"	"599480"	"2018-11"	120
"2376"	"Bravo"	"Bravo Task 2"	"599480"	"2018-12"	149.75
"2377"	"Bravo"	"Bravo Task 2"	"599480"	"2019-01"	12.5
"2378"	"Bravo"	"Bravo Task 2"	"599600"	"2018-09"	24
"2379"	"Bravo"	"Bravo Task 2"	"599600"	"2018-10"	95
"2380"	"Bravo"	"Bravo Task 2"	"599690"	"2018-08"	100
"2381"	"Bravo"	"Bravo Task 2"	"599690"	"2018-09"	69
"2382"	"Bravo"	"Bravo Task 2"	"599690"	"2018-10"	257
"2383"	"Bravo"	"Bravo Task 2"	"599690"	"2018-11"	152
"2384"	"Bravo"	"Bravo Task 2"	"599690"	"2018-12"	152
"2385"	"Bravo"	"Bravo Task 2"	"599690"	"2019-01"	8
"2386"	"Bravo"	"Bravo Task 2"	"599715"	"2018-09"	131
"2387"	"Bravo"	"Bravo Task 2"	"599715"	"2018-10"	176
"2388"	"Bravo"	"Bravo Task 2"	"599715"	"2018-11"	108
"2389"	"Bravo"	"Bravo Task 2"	"599715"	"2018-12"	43
"2390"	"Bravo"	"Bravo Task 2"	"599738"	"2018-09"	152
"2391"	"Bravo"	"Bravo Task 2"	"599738"	"2018-10"	175.5
"2392"	"Bravo"	"Bravo Task 2"	"599738"	"2018-11"	152
"2393"	"Bravo"	"Bravo Task 2"	"599738"	"2018-12"	107.5
"2394"	"Bravo"	"Bravo Task 2"	"599738"	"2019-01"	8
"2395"	"Bravo"	"Bravo Task 2"	"599853"	"2018-09"	120
"2396"	"Bravo"	"Bravo Task 2"	"599856"	"2018-08"	64
"2397"	"Bravo"	"Bravo Task 2"	"599856"	"2018-09"	152
"2398"	"Bravo"	"Bravo Task 2"	"599856"	"2018-10"	168
"2399"	"Bravo"	"Bravo Task 2"	"599856"	"2018-11"	80
"2400"	"Bravo"	"Bravo Task 2"	"599856"	"2018-12"	34
"2401"	"Bravo"	"Bravo Task 2"	"599940"	"2018-08"	24
"2402"	"Bravo"	"Bravo Task 2"	"599940"	"2018-09"	147
"2403"	"Bravo"	"Bravo Task 2"	"599940"	"2018-10"	18
"2404"	"Bravo"	"Bravo Task 2"	"599940"	"2018-11"	11
"2405"	"Bravo"	"Bravo Task 2"	"599940"	"2018-12"	10.5
"2406"	"Bravo"	"Bravo Task 2"	"599940"	"2019-01"	1
"2407"	"Bravo"	"Bravo Task 2"	"600091"	"2018-09"	105
"2408"	"Bravo"	"Bravo Task 2"	"600091"	"2018-10"	40.5
"2409"	"Bravo"	"Bravo Task 2"	"600091"	"2018-11"	55.5
"2410"	"Bravo"	"Bravo Task 2"	"600091"	"2019-01"	5
"2411"	"Bravo"	"Bravo Task 2"	"600099"	"2018-10"	168
"2412"	"Bravo"	"Bravo Task 2"	"600099"	"2018-11"	8
"2413"	"Bravo"	"Bravo Task 2"	"600099"	"2018-12"	8
"2414"	"Bravo"	"Bravo Task 2"	"600115"	"2018-09"	96
"2415"	"Bravo"	"Bravo Task 2"	"600115"	"2018-10"	96
"2416"	"Bravo"	"Bravo Task 2"	"600115"	"2019-01"	1
"2417"	"Bravo"	"Bravo Task 2"	"600116"	"2018-09"	80
"2418"	"Bravo"	"Bravo Task 2"	"600116"	"2018-10"	176
"2419"	"Bravo"	"Bravo Task 2"	"600116"	"2018-11"	104
"2420"	"Bravo"	"Bravo Task 2"	"600116"	"2018-12"	56
"2421"	"Bravo"	"Bravo Task 2"	"600194"	"2018-12"	60
"2422"	"Bravo"	"Bravo Task 2"	"600262"	"2018-09"	101
"2423"	"Bravo"	"Bravo Task 2"	"600262"	"2018-12"	108.5
"2424"	"Bravo"	"Bravo Task 2"	"600262"	"2019-01"	8
"2425"	"Bravo"	"Bravo Task 2"	"600423"	"2019-01"	2.5
"2426"	"Bravo"	"Bravo Task 2"	"600517"	"2018-11"	88
"2427"	"Bravo"	"Bravo Task 2"	"600517"	"2018-12"	85
"2428"	"Bravo"	"Bravo Task 2"	"600517"	"2019-01"	4
"2429"	"Bravo"	"Bravo Task 2"	"600538"	"2018-10"	88
"2430"	"Bravo"	"Bravo Task 2"	"600538"	"2018-11"	79
"2431"	"Bravo"	"Bravo Task 2"	"600538"	"2018-12"	78
"2432"	"Bravo"	"Bravo Task 2"	"600538"	"2019-01"	4
"2433"	"Bravo"	"Bravo Task 2"	"600539"	"2018-09"	12
"2434"	"Bravo"	"Bravo Task 2"	"600604"	"2018-09"	24
"2435"	"Bravo"	"Bravo Task 2"	"600604"	"2018-11"	2.5
"2436"	"Bravo"	"Bravo Task 2"	"600604"	"2018-12"	157
"2437"	"Bravo"	"Bravo Task 2"	"600604"	"2019-01"	8
"2438"	"Bravo"	"Bravo Task 2"	"600725"	"2018-10"	1.5
"2439"	"Bravo"	"Bravo Task 2"	"600725"	"2018-11"	116.75
"2440"	"Bravo"	"Bravo Task 2"	"600725"	"2018-12"	80
"2441"	"Bravo"	"Bravo Task 2"	"600725"	"2019-01"	4
"2442"	"Bravo"	"Bravo Task 2"	"600731"	"2018-11"	128
"2443"	"Bravo"	"Bravo Task 2"	"600731"	"2018-12"	160
"2444"	"Bravo"	"Bravo Task 2"	"600731"	"2019-01"	4
"2445"	"Bravo"	"Bravo Task 2"	"600732"	"2019-01"	8
"2446"	"Bravo"	"Bravo Task 2"	"600762"	"2018-10"	32
"2447"	"Bravo"	"Bravo Task 2"	"600762"	"2018-11"	71
"2448"	"Bravo"	"Bravo Task 2"	"600762"	"2018-12"	80
"2449"	"Bravo"	"Bravo Task 2"	"600762"	"2019-01"	4
"2450"	"Bravo"	"Bravo Task 2"	"600772"	"2018-12"	56
"2451"	"Bravo"	"Bravo Task 2"	"600958"	"2019-01"	8
"2452"	"Bravo"	"Bravo Task 2"	"600979"	"2019-01"	8
"2453"	"Bravo"	"Bravo Task 2"	"600984"	"2018-10"	82.5
"2454"	"Bravo"	"Bravo Task 2"	"600984"	"2018-11"	112
"2455"	"Bravo"	"Bravo Task 2"	"601173"	"2018-12"	56
"2456"	"Bravo"	"Bravo Task 2"	"601173"	"2019-01"	8
"2457"	"Bravo"	"Bravo Task 2"	"601177"	"2019-01"	4
"2458"	"Bravo"	"Bravo Task 2"	"601257"	"2018-11"	80
"2459"	"Bravo"	"Bravo Task 2"	"601257"	"2018-12"	88
"2460"	"Bravo"	"Bravo Task 2"	"601439"	"2018-11"	59.75
"2461"	"Bravo"	"Bravo Task 2"	"601439"	"2018-12"	63.5
"2462"	"Bravo"	"Bravo Task 2"	"601439"	"2019-01"	4
"2463"	"Bravo"	"Bravo Task 2"	"601567"	"2018-11"	82
"2464"	"Bravo"	"Bravo Task 2"	"601584"	"2019-01"	8
"2465"	"Bravo"	"Bravo Task 2"	"601689"	"2018-12"	49
"2466"	"Bravo"	"Bravo Task 2"	"602109"	"2018-12"	60
"2467"	"Bravo"	"Bravo Task 2"	"602109"	"2019-01"	8
"2468"	"Delta"	"Delta RFS 005"	"502317"	"2018-09"	24
"2469"	"Delta"	"Delta RFS 005"	"502317"	"2018-10"	39
"2470"	"Delta"	"Delta RFS 005"	"502317"	"2018-11"	16
"2471"	"Delta"	"Delta RFS 005"	"502317"	"2018-12"	16
"2472"	"Delta"	"Delta RFS 005"	"505564"	"2018-09"	114
"2473"	"Delta"	"Delta RFS 005"	"505564"	"2018-10"	117
"2474"	"Delta"	"Delta RFS 005"	"505564"	"2018-11"	69.25
"2475"	"Delta"	"Delta RFS 005"	"505564"	"2018-12"	67.75
"2476"	"Delta"	"Delta RFS 005"	"510796"	"2019-01"	20.75
"2477"	"Delta"	"Delta RFS 005"	"512887"	"2019-01"	1
"2478"	"Delta"	"Delta RFS 005"	"513135"	"2018-11"	72
"2479"	"Delta"	"Delta RFS 005"	"513135"	"2018-12"	119
"2480"	"Delta"	"Delta RFS 005"	"513135"	"2019-01"	70
"2481"	"Delta"	"Delta RFS 005"	"514131"	"2018-09"	6.5
"2482"	"Delta"	"Delta RFS 005"	"514131"	"2018-10"	9
"2483"	"Delta"	"Delta RFS 005"	"514131"	"2018-11"	1
"2484"	"Delta"	"Delta RFS 005"	"524759"	"2018-09"	1
"2485"	"Delta"	"Delta RFS 005"	"524759"	"2018-10"	7.5
"2486"	"Delta"	"Delta RFS 005"	"524759"	"2018-11"	10
"2487"	"Delta"	"Delta RFS 005"	"524759"	"2018-12"	16.5
"2488"	"Delta"	"Delta RFS 005"	"527970"	"2018-09"	22.25
"2489"	"Delta"	"Delta RFS 005"	"527970"	"2018-10"	24
"2490"	"Delta"	"Delta RFS 005"	"527970"	"2018-11"	26.25
"2491"	"Delta"	"Delta RFS 005"	"527970"	"2018-12"	13
"2492"	"Delta"	"Delta RFS 005"	"527970"	"2019-01"	8
"2493"	"Delta"	"Delta RFS 005"	"528359"	"2018-09"	40
"2494"	"Delta"	"Delta RFS 005"	"528359"	"2018-10"	171
"2495"	"Delta"	"Delta RFS 005"	"528359"	"2018-11"	152
"2496"	"Delta"	"Delta RFS 005"	"528359"	"2018-12"	120
"2497"	"Delta"	"Delta RFS 005"	"528359"	"2019-01"	40
"2498"	"Delta"	"Delta RFS 005"	"536508"	"2018-11"	44
"2499"	"Delta"	"Delta RFS 005"	"536508"	"2018-12"	90.5
"2500"	"Delta"	"Delta RFS 005"	"536508"	"2019-01"	36.5
"2501"	"Delta"	"Delta RFS 005"	"540146"	"2018-09"	13
"2502"	"Delta"	"Delta RFS 005"	"540146"	"2018-10"	40
"2503"	"Delta"	"Delta RFS 005"	"540146"	"2018-11"	26
"2504"	"Delta"	"Delta RFS 005"	"540146"	"2018-12"	23
"2505"	"Delta"	"Delta RFS 005"	"544818"	"2018-09"	24
"2506"	"Delta"	"Delta RFS 005"	"544818"	"2018-10"	20
"2507"	"Delta"	"Delta RFS 005"	"544818"	"2018-11"	55
"2508"	"Delta"	"Delta RFS 005"	"544818"	"2018-12"	16.5
"2509"	"Delta"	"Delta RFS 005"	"544818"	"2019-01"	2
